fname,pathologies,comments
81-AVENUE-ROGER-SALENGRO-13003-2019_00372.pdf,"- La façade possède des corniches en pierre de taille menaçantes,

- La cage d’escalier est fortement impactée par différentes fuites d’eau
correspondant aux réseaux d’eaux usées/vannes ainsi que des infiltrations par le
puits de lumière dont les verres sont cassés et laissent entrer les eaux de pluie,

- Les volées d’escaliers sont cisaillées à de nombreux endroits et instables

- Des garde-corps sont manquants et présentent un dénger-pour-es-cecuparnrs
- La volée d’escaliers du troisième étage est en cours d’effondrement,
- Le risque d’effondrement de la volée d’escalier du dernier étage présente un
risque important pour l’intégrité des occupants :
- à la vue de l’instabilité de la volée d’escaliers du dernier étage,
- à la vue du risque d’effondrement du plafond du dernier étage,

",
81-RUE-D-ITALIE-13006_2019_00545.pdf,"- Mouvement structurel du mur de façade en attique dans l’appartement en retrait
d’alignement du 3ème étage coté rue,

- Risque d’effondrement de la terrasse arrière de l’appartement du 1° étage coté
cour, en raison de sa vétusté avancée,

- Risque de chute de morceaux de corniche de la façade sur rue,

- Fissuration du mur pignon dans l’appartement non rénové du 2ème étage,

",
81-rue-d-aubagne-13001_2018_03308.pdf,"- Sous-face de la première volée d’escalier est très dégradée.

- Absence d’enfustage sur palier du premier étage, remplacé par un panneau
d’aggloméré de bois

- La poutre chevêtre de l’escalier que la sous face du plancher du ler étage est
extrêmement dégradé et visiblement en cours de travaux.

- Au-dessus de la porte d’entrée d’immeuble une zone de plancher du 1er étage est
décroûtée.

- Fissure importante en façade entre le premier étage et le deuxième étage gauche
et un d’écroûtement de l’encadrement de la fenêtre du premier étage gauche

- La descente des eaux pluviales du côté du n° 79 fuit abondamment.

- Immeuble mitoyens fortement fissuré avec des fissures obliques.

",
83-RUE-MARENGO-13006_2018_03115.pdf,"Cage d'escalier :
«- Sous la paillasse de l’escalier, renforcement de l’enfustage par un IPN adossée

au mur séparatif.

- Présence d’une fissure à la liaison du poteau amont.
- Fissuration sur le mur opposé.

- Importante flexion de l’escalier sur la gauche »

Accès au ler étage par l'intermédiaire d’un pallier :
«- Microfissure en escalier sur le trumeau. »

Logement du 1° étage :
«- Fissure en escalier dans l’angle sud-est de la pièce principale.

- Fissure verticale à la liaison linteau de la porte donnant accès à la chambre avec
la cloison en retour ferment une pièce de rangement.

- Difficultés d’ouvrir la porte palière.

- Microfissuration horizontale en cueillie de plafond au-dessus de la baignoire.

- Cloison séparative salle de bains/pièce principale : forte déstructuration de la
cloison côté pièce principale dans l’angle sud-est. »

Façade arrière :
- Fissuration en diagonale sur le trumeau de façade arrière.

- Deux fissures diagonales sur le côté sud du mur, se prolongeant par une fissure
horizontale en sommet du trumeau entre la porte-fenêtre donnant accès à la pièce
principale et à la cuisine.

- Accès à un jardin : infiltration des eaux pluviales dans le sol et percolation
éventuelle dans les fondations.

- Entre le ler étage et le 2e étage, sur toute la partie sud de la façade, deux fissures
diagonales. »

Local commercial rez-de-chaussée, à usage de théâtre :

« - Fissuration éclatée

- Fissuration d’allure verticale sur le fond du théâtre, se poursuivant
horizontalement vers le nord. »

Logement du 3e étage :
«- La porte à l’ouverture frotte sur le carrelage au sol.

- Cuisine dans l’angle nord-est : Fissuration en cueillie de plafond en tête de
cloison apparition de fissure horizontale sur le trumeau sud côté façade.

- Chambre : Fissuration importante dans l’anse de panier.

- Difficultés de fermeture de la fenêtre double vantail PVC.

- Fissuration en allège de la fenêtre deux vantaux sud, côté façade

- Lézarde à 45 degrés sur la cloison séparative briques avec désaffleure.

- Cloison séparative avec le dressing : fissuration visible qui se poursuit par
diffusion erratique sur la cloison séparative avec le hall. »

",
83-rue-d-aubagne-13001_2018_03309.pdf,"- fissures importantes au-dessus de la porte d’entrée et

une déformation de l’imposte

nombreuses fissures sur le limon de l’escalier et sur les murs.

- à un étage que le bac à douche n’existe plus (plancher écroulé)

- traces importantes de coulures en sous-face de

palier (correspondant à l’emplacement d’un bac à douche).

Bien qu’un enduit relativement récent ait été fait sur l’immeuble, nous pouvons
constater, en façade, de nombreuses fissures vers l’immeuble du 81.

- L’immeuble voisin, le 81 présente également des fissures en façade

",
83-rue-terrusse-13005_2019_00018.pdf,"- Fissures des limons des volées d’escaliers.
- Fissures horizontales et verticales sur les cloisons séparatives entre les
logements et les parties communes
- Rupture des éléments de maçonnerie formant le puits de lumière et le plafond du
dernier étage

- Fissures se développant du linteau des fenêtres jus QU a Ta COMENT SUPOTIEULET (Y
compris la corniche) de la façade de la rue Terrusse, fissure située entre la
modénature et la sous face du balcon à l’angle des rues Terrusse et du Progrès.

",
86-RUE-LONGUE-DES-CAPUCINS-13001_2019_00437.pdf,"Sur le mur mitoyen avec l'immeuble N°86 rue Longue des Capucins surplombant
le jardin de la propriété N°804 :
- La présence d’un large fruit au rez-de-chaussée et de lézardes

Sur le mur de façade surplombant la parcelle sise 804 rue Longue des Capucins :
- Présence de dégradations structurelles du mur : larges fissures notamment en
partie basse, fruit important et une lézarde en voûte qui témoignent de la
destructuration d’une partie de la façade arrière.

Dans la cave :

- Mauvais état du plancher du local commun constitué en poutrelles béton et
hourdis .

- Présence d’un un fruit important du mur du fond

",
88-cours-gouffe-13006_2018_03019.pdf,"La façade sur rue :

- Cette façade présente une inquiétante déformation dans sa partie supérieure.

- Risque de chute d’éléments instables de maçonnerie du type enduit.

- Déformations importantes des assisses des pierres de la corniche et glissement
des claveaux du linteau de la porte d'accès.

- Sur le mur pignon le garde-corps maçonné est fissuré et a perdu une grande zone
d’enduit de la maçonnerie.

La façade sur cour :

- De nombreuses fissures.

- Des éclats de maçonnerie sur les encadrements des vares-
- Des éléments instables de maçonnerie menaçant de tomber.

",
9-BOULEVARD-D-ATHENES-13001_2019_00554.pdf,"- Instabilité générale des planchers : affaissements, enfustages vermoulus,
stigmates de fuites d’eau, désolidarisation des planchers et de la façade. ;
- Fissuration entre murs de refend et façade sur rue ;
- Balcon du R+1 de la façade sur rue fortement fissuré avec risque de chute de
matériaux ;
- Balcons et façade sur cour très dégradés et impactés par les ruissellements d’eau
de pluie: structure acier des balcons qui se délite, refend cisaillé, effondrement
partiel de la paroi légère extérieure,.…;
- Volée d’escalier d’accès au premier étage fortement endommagée : enfustages

vermoulus, instabilité du garde corps. ;
- Toiture très vétuste avec menace d’effondrement: poutres et voliges désagrégées
par l’eau et les insectes, tuiles bâties instables ;

- Poutres et piliers de la cave présentant un fléchissement important, avec entaille
ponctuelle d’un pilier pour passage d’une tuyauterie ;

- Façade sur rue menacée d’effondrement sous l’effet de l’instabilité générale de
l’immeuble.

- Caves : Une poutre présente une flèche importante. Des piliers présentent un
fléchissement important. Un pilier a été entaillé sur plus de la moitié de sa section
pour faire passer un réseau d’évacuation.

",
9-RUE-DE-LA-FARE-13001_2018_03378.pdf,"- nombreuses fissures sur les cloisons entourant la cage d’escalier démontrant un
fléchissement des poutres de plancher de part et d’autre du chevêtre

",
9-RUE-LOUIS-ASTRUC-13005_2019_00197.pdf,"La façade sur jardin :

- Nous avons constaté qu’elle n’était pas entretenue. Les seuils des
portes-fenêtres, les volets, certains scellements de volets sont particulièrement
abîmés.

- Une pergola en métal est particulièrement détériorée et présente un risque de
chute

Toiture :

- Nous pouvons voir quelques trous (tuiles et carreaux de brique défectueux).

- La plupart des tuiles sont descellées.

- J’ai constaté des fissures sur un des conduits de la cheminée.

- On notera qu’en-dessous d’un trou de la toiture, uñe-parte-a-ure-aes-pannres-est
détériorée et affaiblie (raccord entre deux pannes posées sur l’entrait de la
charpente).

Cage d'escalier :

La cage d’escalier manque d’entretien. Elle est de type escalier « marseillais »
avec des marches revêtues de tomettes et un nez de marche en bois.

- L’escalier présente quelques fissures en sous-face des volées, sur les limons et un
morceau d’enduit qui se détache sous une des volées. On notera également que sur
certaines marches, les tomettes sont décollées.

- Le plafond, sur le pourtour du ciel de toit présente également des fissures.
Appartement du rez-de-chaussée gauche :

- Dans la salle de bain de l'appartement du rez-de-chaussée gauche, déformation
du sol

- dans la cave de l'immeuble, à l'aplomb de la salle de bain de l'appartement du
rez-de-chaussée gauche, rupture du voûtain,

- Condamner l'accès à la salle de bain de l'appartement du rez-de-chaussée gauche
de l'immeuble,

- Mettre à disposition de son locataire la salle de bain de l'appartement
actuellement non occupé dans l'immeuble,

- Passer une commande d'une mission complète de maîtrise d'oeuvre pour réaliser
les actions et travaux de confortement du bâtiment et de sécurisation de ses
occupants et du public, à savoir,

- Dans les parties de la cave où le plancher haut est détérioré, faire mettre des étais
et des renforts sous le voutain.

",
